,name,id,genres
303,Le Wanski,7p0odCZxOVz684NjXt1dEf,['acidcore']
304,The Cult,49DW3KvkyjHO35mK1JnSyS,"['album rock', 'hard rock', 'new wave', 'rock']"
305,DOVE,11rGDSS7UriHODN31vFAXF,[]
306,Arnór Dan,6LnEuWyi5kVOZ4aLqnD1Qo,['icelandic indie']
307,LŪN,44RV4NtG7667JQNtX6iDZc,[]
308,Shane & Shane,2LFbgsbEhfilNpQYW7mied,"['ccm', 'christian alternative rock', 'christian music', 'roots worship', 'worship']"
309,theAMBULANCE,0d69jKKkBION9Oy4ilm6gT,[]
310,Kid Trunks,57SA5Qv24Vydwd6bJnV8fI,"['asian american hip hop', 'dark trap', 'underground hip hop']"
311,RIMON,4DtUsfaVQBhypuwYmobdSm,"['alternative r&b', 'dutch r&b']"
312,Aaron Lewis,2t2XKfWKLXpFIjFwy1K8wx,"['country road', 'outlaw country']"
313,Yung Benihana Fatal Kocaine Guero,08Ym3b4LbAgSJLOSUIXkRA,[]
314,Richard Armitage,6DQsmplq17UDA3zmiybbSb,['middle earth']
315,Taylor McFerrin,0yLmsf6RBPYqm6hvFJCPg6,"['indie jazz', 'indie soul', 'neo r&b', 'wonky']"
316,S3AN,0aXgCtMMrQL8Ta1L1obEZ3,[]
317,Singin' in the Rain (2012 London Cast),1xMnHi0qHZbaYOoHdY0i9C,['west end']
318,The Kingston Trio,3qtcbDvdIgQOXkPbtRvBaQ,"['american folk revival', 'folk']"
319,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
320,Gracie Schram,3TOUW1MYPgYX13UXBm552d,['christian indie']
321,Frank Mccomb,0wbDq3eOvenJ6l0gYhUNqt,['smooth soul']
322,Sergio Ménez,47mtpm5YaP1IURops1aHgM,[]
323,El Columpio Asesino,7oXqKY12gSK5Q37dWZYWT0,['spanish indie pop']
324,Emeli Sandé,7sfgqEdoeBTjd8lQsPT3Cy,"['r&b', 'talent show', 'uk pop']"
325,Rugged N Raw,1RRaWOCNV6ZGpHdQfnjpMC,[]
326,Imany,74eY8wbrhhVD7pACbBHwHw,['french indie pop']
327,sign crushes motorist,02vrwnrNEeDRV96o9iPSYP,['corecore']
328,Venerus,49faW2w8eguUIAG5c85KcD,"['indie rock italiano', 'italian hip hop', 'italian indie pop', 'italian pop', 'milan indie', 'r&b italiano', 'rome indie']"
329,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,['uk contemporary r&b']
330,Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,"['contemporary r&b', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
331,DJ Gomi feat. Yasmeen,0Tr5NnCmKEAvX7UgkBDCqD,[]
332,Feeki,2DOe0PEHrY6y3HZ2e9sv58,"['deep underground hip hop', 'indie pop rap']"
333,Ghost Light,2daxH6yPiKVTF0CtQ6XWOe,['jam band']
334,React 2 Rhythm,3MwVUWgtPPNWHC561dHlUJ,['classic progressive house']
335,The Chromatics,54LHTgj4Zb9jJ3PnyA6O36,[]
336,Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,"['countrygaze', 'small room']"
337,Laura Põldvere,7cXAMZveNhTEtrgw4XQSbk,['estonian pop']
338,Rhett Walker,4ImxhwjNOz0es0voxGHCoP,"['ccm', 'christian alternative rock', 'christian music']"
339,Rufus T. Firefly,51Hx65ymA6pNWu8cTTXET1,"['rock alternativo espanol', 'spanish indie pop', 'spanish modern rock']"
340,花冷え。,4N2I7VsF86h59tbsvVoB1h,"['idol rock', 'japanese metalcore']"
341,Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']"
342,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,"['reggaeton', 'trap latino', 'urbano latino']"
343,Papyllon,6VHHqUcsYvpxquBzYR6Gxg,['slovak indie']
344,Josh Ritter,6igfLpd8s6DBBAuwebRUuo,"['alternative country', 'folk', 'indie folk', 'modern folk rock', 'new americana', 'stomp and holler']"
345,Letting Up Despite Great Faults,0xTjrY68V2oc6mOUKXBvv8,"['austindie', 'chill dream pop', 'indietronica', 'metropopolis', 'nu gaze', 'texasgaze']"
346,The Youth and Young,3bdy0SiKCWdPD1kkhQPpGO,"['scottish hush', 'scottish indie folk']"
347,Jucapa,2JMMNkdwsYog87e3eL7cN7,[]
348,Nafe Smallz,3dKjmeRZcSUw617CoMzEA0,"['afroswing', 'uk hip hop']"
349,The Boi NAVA,1cvMmizXTBgfj6OETedNCK,[]
350,HighSchool,7AG5dB8Dc3yFhzeQaAsxUb,"['australian post-punk', 'chill dream pop']"
351,Espineli,74l577inT1nnMPPMajMv2f,[]
352,The Soul Stirrers,1bZKspL8h396R1WihOiPb5,"['gospel singers', 'gospel soul']"
353,Small Black,1J6xqDysFw6YiQ0vMvIKds,"['chillwave', 'indietronica', 'metropopolis']"
354,DJ Mohamed x D2mza,1n6IHIwgZkh4vS1WdGrbm0,['amapiano']
355,Benjamin James,0muQ6CFcrzfnGl3JckyOKY,"['christian uplift', 'north carolina indie']"
356,Sonny Miles,5H9W2VTCkxdGYTgkTbZM6J,[]
357,LAUREL,6y6iXD929Jqq0xc6lgwhl1,['vapor pop']
358,New Order,0yNLKJebCb8Aueb54LYya3,"['alternative rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'permanent wave', 'post-punk', 'synthpop', 'uk post-punk']"
359,Kyson,1ysHnRqLx1sIFxUlahQftx,['ambient idm']
360,Olive,0r2TmTSwK6XAhAxNxTDOb4,['trip hop']
361,Silverchair,4iudEcmuPlYNdbP3e1bdn1,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'australian rock', 'grunge', 'nu metal', 'post-grunge']"
362,Grupo Extra,4L5SLCIDWPPNGzrLraYCOS,"['bachata', 'bachata dominicana', 'cubaton']"
363,Tommy Dorsey,4WoGga7UeRcmjD4ufif4nG,"['adult standards', 'big band', 'dixieland', 'jazz trombone', 'swing', 'tin pan alley', 'vintage jazz']"
364,Angelo Mota,1PpFka2STGQ57kJcgYBgEF,"['indie hip hop', 'new jersey rap']"
365,Bobby Blakdout,3U7NPXeGDm8gryPUNOd46U,[]
366,Arturo Challa,5hbTewixuDJk5PGugClaj6,['trap mexicano']
367,Phantom Elite,4PJpzyQV2oBuVew8BXjBnX,"['fallen angel', 'gothic symphonic metal', 'slayer', 'symphonic metal', 'symphonic power metal']"
368,Alter Bridge,4DWX7u8BV0vZIQSpJQQDWU,"['alternative metal', 'nu metal', 'post-grunge']"
369,Oli Howe,0Ky1tgoT4tGP4yFEYOBfof,['uk contemporary jazz']
370,Jack Scott,4ucP0bNegd7Q4ewdOKIBfz,"['canadian rockabilly', 'doo-wop', 'rock-and-roll', 'rockabilly', 'traditional rockabilly']"
371,Townes Van Zandt,3ZWab2LEVkNKiBPIClTwof,"['alternative country', 'classic texas country', 'cosmic american', 'folk', 'outlaw country', 'roots rock', 'singer-songwriter']"
372,070 Shake,12Zk1DFhCbHY6v3xep2ZjI,['new jersey rap']
373,Aquas,7HgUx5Ns8oY9OIJitDRnej,[]
374,Munkinpure,6hgPyNXm6SQzEHqzfnzADg,[]
375,Will Ferrell,7xF6Psrf6yNOBkB9jpMRa0,[]
376,Boxing Banjo,0UclL9i5HhARJ2LEPQegjv,['irish neo-traditional']
377,Emel,1xgNH3kwbDM1ebPOj1wOJ0,[]
378,Intuition & Equalibrum,1KliMuvrUp7XhKu7vVeex3,['indie pop rap']
379,Pilot,6PwcexHTG0qJWQQwp05Bpm,"['classic uk pop', 'glam rock']"
380,Rebzyyx,7GcVOOrldYLwxGrCkELOno,"['hyperpop', 'pov: indie', 'scenecore', 'sped up']"
381,City High,0LlPal5iJGcCWwZp8VefVs,[]
382,Cloud 41,17cc5RhIubkCxOXHq88hTq,[]
383,"10,000 Maniacs",0MBIKH9DjtBkv8O3nS6szj,"['ectofolk', 'lilith', 'new wave', 'new wave pop', 'pop rock', 'singer-songwriter']"
384,Renee Olstead,19B0pJt4UEl3fUijGTRzxB,"['contemporary vocal jazz', 'jazz pop']"
385,AMARNI,6HxQEau8zFYzY8fJ7pKEco,[]
386,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'sunshine pop']"
387,Irupé Tarragó Ros,5gE09c2quqhnwBx1nqqRbH,[]
388,Carlos Jean,3oDsfHaRCBv7Jp8HO6VgeA,['electro latino']
389,Opal OD,6t9ljQX4QGp8kwH7llR2dw,[]
390,Mindscape,53cpLThSPfsGFP7J1B3NL6,['lo-fi jazzhop']
391,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,['canadian contemporary r&b']
392,Richello,6DWVgFfHyhUISYq0lzYYu6,[]
393,Minus Gravity,7wzoIcJPKI8YKRYbqjCdwX,[]
394,Dr. Stu,5GlVlEMBULr4iUAjL4cT1R,[]
395,Blackfoot,10rzK0sLCXsUlDhl8ed0MV,"['album rock', 'classic rock', 'country rock', 'hard rock', 'native american traditional', 'southern rock']"
396,Arlie,6Bllzm0olEwqGwPujaLiuA,"['modern rock', 'pov: indie']"
397,Aaliyah,0urTpYCsixqZwgNTkPJOJ4,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']"
398,The Dillards,3WAkTbMThUvVRq5keECFtS,"['banjo', 'bluegrass', 'cosmic american', 'progressive bluegrass']"
399,Linn Brikell,0PNyNiPpI6zQnbQyXDPQzu,['acoustic cover']
400,Pedrina y Rio,6JkcXRzUF8IXV78ATWAHRK,['colombian indie']
401,Lukas Nelson and Promise of the Real,5iXYJYmMcjlTFL1qA8UfgY,"['modern blues', 'new americana', 'roots rock']"
402,Hoax (BE),7fpk8jTMiMnCWKnEAu62C9,[]
403,Austin Powers,54teVReIzEfg6dVwhIkT6x,[]
404,Iam Code 6,2FdnLM10sjai86DQZm7Vao,[]
405,Eric Darius,39HDjLbYtWrCQrqpl9sOX8,"['smooth jazz', 'smooth saxophone']"
406,Fytch,4A18NGfdKU0HrkmvVlPO7I,['filthstep']
407,T. Hughes,4XfLXbZXCVuLSBv8pT9HVE,[]
408,Peter J. Wilhousky,5iA5RZI1NApzshkyUEUnaa,[]
409,Cly G-Shytt,4373v2fQ1SIDLnpYJYXh94,[]
410,The Dragons,4TA2c8lj7IzMzqsiAlFaoG,[]
411,"Paul ""Bunyan"" Rosenberg",3k00aazgj6dYcmOCtFm3PG,[]
412,Cuca,14xs9RNQa8MHRS7YU8Bzfk,"['latin alternative', 'mexican rock', 'rock en espanol', 'rock urbano mexicano']"
413,8Ball & MJG,7iUhmKPNkkPPS6FCQxqtNq,"['dirty south rap', 'memphis hip hop']"
414,FrostyBops,5YxxzSg4NCwcF8VVoplKw2,[]
415,Knox Hamilton,1XyjBsbZBunXsYDTkaYtk9,"['arkansas indie', 'hopebeat', 'indie poptimism', 'little rock indie']"
416,E-LA,7aOghF4fGWkNo1Vh3zDHJ9,[]
417,Chorus - Hercules,2pLvZNFSNqj5ggB8cPK7ki,['movie tunes']
418,Nicky Roland,5FAertl0i2uL8lZCszx6RF,[]
419,Jonas Rathsman,0evBopfnhhbHzmHebWTDx7,"['swedish electronic', 'swedish techno']"
420,Colin Stetson,4G6HhUUQ1LgyYnA2WJppf8,['dark jazz']
421,Chill Lounge Music Bar La Luna a Ibiza,4q9IoD7yO4ergoqtbUOUwv,[]
422,Oddisee,72tRiBHei5G9M8it4h4sfC,"['alternative hip hop', 'instrumental hip hop', 'sudanese pop']"
423,Sarah Bonnici,6qOSxtFkI6TBjXcWygwvzk,['maltese pop']
424,Skinshape,1itM5tXaK5THggpXA7ovAe,['psychedelic soul']
425,Shane Filan,3Q2ya2vGeOhQ9CaF9wWNP6,['irish pop']
426,Ludovico Einaudi,2uFUBdaVGtyMqckSeCl0Qj,"['compositional ambient', 'neo-classical']"
427,Sun Of They,5zmB7dGi1rKdsEYVxQvJpS,[]
428,Yusuke Tsutsumi,39MptMtpzlxBYGTvOHGyMb,['nu age']
429,Roots Manuva,4sSSkVtrCTzENCgm2vokiY,"['trip hop', 'uk hip hop']"
430,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']"
431,BICEP,73A3bLnfnz5BoQjb4gNCga,"['ambient house', 'electronica']"
432,Gude Doc,0zDY7CrAt1vnDLk0pyN3Z9,['fussball']
433,India Shawn,7g0SC4F149FUX5rKFuSpqL,['alternative r&b']
434,Carioww.,0uRcUeAatfhUiLc5AUx5E6,[]
435,Mark Bale,4zrsPs5wddzJnn6vSO2jlx,[]
436,Stroszek,4kHVBX6oKTzCmtI9s65Pnp,['dark folk']
437,BAKEY,49du30vgnQZT13tyjnrspT,"['2-step', 'ukg revival']"
438,Tom Dice,74uOvsg9IN62ejsQDPfbXf,[]
439,Beave,4hdzhylhAgcDNgyyMTNQaS,['deep groove house']
440,Bear Hands,3ViZST9PgFoieuOHY2GZMp,"['brooklyn indie', 'shimmer pop']"
441,Gillian Welch,2H5elA2mJKrHmqkN9GSfkz,"['alternative country', 'canadian singer-songwriter', 'folk', 'melancholia', 'nashville singer-songwriter', 'new americana', 'progressive bluegrass', 'singer-songwriter']"
442,Mosby,706b9KqSullp4YW11M8cxA,[]
443,Wind Walkers,2K2bsaNeuQAFkuVwrrlJe0,['post-screamo']
444,India Jean-Jacques,2Jr5pn8hZqSoWTG7d0R7cq,[]
445,Anja Kotar,5a71BOwXAojkstqJFlg7GT,[]
446,Chassi,3uSdOouuT7NoUXdDSeJnky,"['dubstep', 'gaming dubstep', 'riddim dubstep']"
447,Vicky Chen,01u3qI3xMGFvktXyRSMGRZ,"['mandopop', 'taiwan singer-songwriter']"
448,maNga,7rEIUw67hRTgievwuKQGSj,['turkish rock']
449,Fred De Palma,0QrUbsrL5imqntAfDl8i7q,"['italian adult pop', 'italian pop']"
450,Set Mo,2rv8IrcIQiFKkdvQAgUTZj,['aussietronica']
451,Capricorn,1QS2jqjyvvulJg7jOIFxDe,[]
452,Oliver Koletzki feat. Axel Bosse,6IiCey3CrU0aAfuJeNSVpD,[]
453,Odim Lu,39I1AH2xab7VbejQ5o8EC4,[]
454,Gustav:s,1rZDkbng4oXyepztgThmQ5,['hard techno']
455,Coss,3YdYc0Ewo5Vpejw0r3dV74,"['ethnotronica', 'organic electronic', 'organic house']"
456,George Birge,27R1aBy7FfkYevfYen4sMp,"['modern country pop', 'texas country']"
457,Sugar Minott,6iTD167bhyfYwEd7fd2bGn,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']"
458,Goloka,4fes5KRvRYbT9V3BDHs9dg,['electro jazz']
459,Vinnie,3MvY2K32Vy8HfFq67OH3jF,[]
460,Høxde,5RnYrq4xtYP886f46j4TVZ,[]
461,Tom MacDonald,6DvlemMOlMH6VD9tB7BPRf,"['bc underground hip hop', 'country rap', 'maga rap']"
462,La Delio Valdez,3tzacGOmngxUV8W8lU9h3Q,"['argentine rock', 'cumbia']"
463,Paul Bartolome,34KsaAJw0V8J7UkKEhx2st,[]
464,Weird Genius,5B4kCOhcqTywB9YwXPfFtJ,['indonesian edm']
465,Arankai,1KVSyARbnZN9IGoISqxSDX,[]
466,MYA,5Rj6rNR8zIlUUDCs1OyPmW,"['cumbia pop', 'pop argentino']"
467,Disco Lines,5Kmr0b3ip8g9P2i0dLTC3Z,['stutter house']
468,Sam Mkhize,3WPfOxU57W05N5Vt6JPBvm,['south african house']
469,The Mr. T Experience,3X5CCGAfbZKLPHnfMxc3Lp,"['orgcore', 'power-pop punk']"
470,Nick Grant,2QOP6zKx1d0gGEtuuXOvJ3,['atl hip hop']
471,The Hollies,6waa8mKu91GjzD4NlONlNJ,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock']"
472,Marieme,4M9MGz93wIiFmEKhrw2yDD,[]
473,Monomotion,514CDwBzI2wOfEGuVqHOur,['new french touch']
474,Banda MS de Sergio Lizárraga,2C6i0I5RiGzDKN9IAF8reh,"['banda', 'musica mexicana', 'norteno']"
475,horoba,0xyGq2RR4XeLHdri0KETZf,[]
476,U.S. Royalty,6TcExoxcwEPHPmh1HLIfL3,['shimmer pop']
477,Dq4equis,69GTqx4ERyVWk5WPqPYYdl,[]
478,Barbara Lewis,2UocIcNiHj5n4tj1CnBzRq,"['classic soul', 'motown', 'rhythm and blues']"
479,Ocean Kelly,5Gzk0GbwDyoMuAvo4dhj3S,['pink noise']
480,Filmore,0FvJm0y2eHw0aPkLLU3sIG,"['contemporary country', 'country pop']"
481,Be All End All,4JcwXV9p3mYFXw9LnA8i1C,['florida hardcore']
482,Zoe Wees,03d2mJXSMtuPI0nIvLnhoS,['german pop']
483,KIRBY,5lcDGoJUr5WY5bCFAfYbCU,"['alternative r&b', 'indie triste']"
484,Sirens,3gq7KgwlUaBtXR7NzljPWC,[]
485,Sofi de la Torre,45VGByxe5GLUyX1XQlcC8I,[]
486,Son Little,4lujUKeO6nQAJXpq37Epn7,['soul']
487,Whiney,4YTBo7qadslqj8V8FMRuqK,['liquid funk']
488,ZWE1HVNDXR,33rnQWadiG2aauIwIxPxfB,['ukrainian phonk']
489,Ilan Eshkeri,147dKKwnUn9qesNx8uAs3Z,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']"
490,Porretas,728RoHc1KnzggoepsGWPdk,"['punk urbano', 'spanish punk']"
491,Adrien Moignard,2aMdhZeYSUVewlfjx9ntIn,['gypsy jazz']
492,1910 Fruitgum Company,17vIaBTHJOVxnU4v7t1DiY,"['bubblegum pop', 'classic garage rock', 'merseybeat']"
493,Laura Rouge,65vlu7eyyNiFqlb8xUo3i7,[]
494,MaRLo,2kd1zg9ZyGG6WjZO2dAsFd,"['australian dance', 'trance']"
495,Siya,7vtukebvL7Is8L5JvgTLDR,"['lgbtq+ hip hop', 'trap queen']"
496,Solar State,6apP9Y1rUXNySghaBvyRzu,['tropical house']
497,Brandon Jenner,6q6eylLazY3ORi6YqH9x4x,['pop folk']
498,Akala,58LTO4K7E3WUtztMK2BCkB,"['conscious hip hop', 'grime', 'political hip hop', 'uk hip hop']"
499,Smalltown Romeo,5UbuTskzanKTXenh3torD4,[]
500,Oliver Nelson,4QAp87iZerUP9PKxtLhmW1,['scandipop']
501,Arnulfo Pertuz Cantillo,0xd0hIDGxpo6Xi909nzGBv,[]
502,Journeys Untraveled,22m7G7pSASugHJWAD3xC9A,[]
503,I Marc 4,1AHAsPKCaYeTi1DQpmbn9w,['italian library music']
504,Kim Rodgers,0FCH53d9OEyXLQeWb6ZYrQ,[]
505,Sound Behaviour,449C53epW4jdjYgsSBChgl,['coverchill']
506,Rockers Uptown Featuring Gwen Dupree,2A34lBbNt4kTvvyGbM1AZ6,[]
507,Levineci,6htu8VXfPQRzB7bIsyWsqe,[]
508,Lilithzplug,2YVybYBfG1kXdtori5aUMo,['krushclub']
509,HURTBOX,7rGhKsxlC6oLrCZmvh9rX6,"['dubstep', 'gaming dubstep', 'riddim dubstep']"
510,Colt Prattes,2GH7RZCZYH4I2iHjkRaYm1,[]
511,Bonny Cepeda,1dI3emu3Tf6ZydmpCEZmqx,"['merengue', 'merengue tipico', 'salsa', 'tropical']"
512,Issam Alnajjar,6dO0RkhFhjMwLtLQqNgL8r,['indonesian viral pop']
513,Kei.G,0mJ79v96nGeIFem48sKGQC,['korean r&b']
514,Jackson Glasser,7iolzdMHGVVYv8MLMQSjw7,[]
515,Kolpa,1QZYklqR55tZ6b5mK4LD41,"['turkish pop', 'turkish rock']"
516,River,4za0lLxhPWR2RTvDVmlVy5,[]
517,Lloyd Banks,3vDUJHQtqT3jFRZ2ECXDTi,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']"
518,Purpose & Confidence,2WRa91rv4siB4YNVNJBHnL,['underground boom bap']
519,Allen Stone,536osqBGKzeozje8BfcGsa,['retro soul']
520,ZzymbalHead,2UCHpZ87ZyWFOIBWdpOr5w,[]
521,Garrett T. Capps,3UfahkMdvHMVKfRJAxA4Tv,"['alternative country', 'roots americana', 'san antonio indie']"
522,Madd3e,6QnSsfZW8okVlHBenG0Nu2,['popping']
523,Axxad,7EnWkKTmRG5i9rW93o5DZm,['sped up']
524,meant.,7uGjHVQ20f62cLpQBH212z,[]
525,Ricardo Arjona,0h1zs4CTlU9D2QtgPxptUD,"['cantautor', 'latin arena pop', 'latin pop']"
526,KSI,1nzgtKYFckznkcVMR3Gg4z,"['social media pop', 'uk hip hop']"
527,Tech-9,6oLZWkAF8geFbtX3c4WWx8,[]
528,Olivia Ruiz,12OSqKGORygb2C6H36qKuj,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']"
529,KeKe Wyatt,0KWcq2E8ejxp78jdfpCd4K,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
530,Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,"['contemporary country', 'country', 'country rap', 'country road', 'redneck']"
531,Chris Bandi,10I1X1Vygp2J6R4jP5gF10,['country pop']
532,John Hanks,1MwPvlhZQr3o5ix4oTS6KB,[]
533,Chevy,0lhcAgqzhRZuhHTXJsilSc,[]
534,Flakzz,7tsNUABqVgEPeLUd1Zdnw7,"['dubstep', 'gaming dubstep', 'riddim dubstep']"
535,Yassazin,3nQx28eVEk4AMp2EPhs6j1,[]
536,Milo Greene,5euJsEvfrlfhYDorMR40OF,"['la indie', 'metropopolis', 'shimmer pop', 'stomp and holler']"
537,Ottmar Liebert + Luna Negra,6lt6zm42eGWzljf80v152L,['rumba']
538,MS MR,4XaUmUGjidSklcDHxv3XWf,"['indietronica', 'metropopolis']"
539,Calvin Harris,7CajNmpbOovFoOoasH2HaY,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
540,L.E.J,7kKKMBmEtyQcPb9idicNr7,"['french pop', 'variete francaise']"
541,MDO,08xFgTEmizKwzfDSbxvODp,"['latin pop', 'puerto rican pop']"
542,Samara Joy,5LkbTSqXfMBjFSGi9LOGjq,[]
543,Orchestral Manoeuvres In The Dark,7wJ9NwdRWtN92NunmXuwBk,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
544,Bad Lamps,3IDXytROShC4cq1NSjNCKO,[]
545,Wardruna,0NJ6wlOAsAJ1PN4VRdTPKA,"['nordic folk', 'rune folk', 'viking folk']"
546,Brother Ali,6CsleyOZtyt16saX8WhzDx,"['abstract hip hop', 'conscious hip hop', 'minnesota hip hop', 'political hip hop']"
547,NAV,7rkW85dBwwrJtlHRDkJDAC,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']"
548,El Bugg,6o4L5N0aiAhdtN3pqEwG0P,['urbano espanol']
549,Keola Beamer,3HH77UShAG2WJW5nBSjFdY,['slack-key guitar']
550,Jose Guapo,5AQVXVBupwWBMUC1A2JOkk,['atl trap']
551,Jet Rodeo,1itxF65N0tWoPtKPWhTjBM,['indie rock peruano']
552,Dario Lessing,0EocooOvTYLsjqSSQdqiyi,['lo-fi study']
553,Walls of Jericho,60cGRl68qyCBMqZi3tiHEU,"['groove metal', 'melodic metalcore']"
554,Beau Dollar,3EHWbw7jl1UMqDCrUV6L4w,[]
555,Matthew Chaim,70JkpECHBzs79FOYemfHwk,['canadian contemporary r&b']
556,Noan,5FTh7whdpVYqv00Gi0w5GM,[]
557,Kenny Barron,3LvX4UVIfEjsQVqrbBToQ3,"['contemporary post-bop', 'jazz piano', 'straight-ahead jazz']"
558,TEYA,3o9SkahUjtGQ6U9IU0BjhI,[]
559,Del Amitri,2Q4FnG5T6NTUcAAZwuMV5K,"['britpop', 'melancholia', 'new wave pop', 'scottish rock']"
560,Big Pun,2Xu7q46Hf02xOoEIm4E1Qs,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']"
561,K&D ft Mahoney,2zRWEgzQ865bVd0pgx2qza,[]
562,Nik Sun,69VtiI9vfxJwlcJjqObhWK,[]
563,JELEEL!,1FX1BFU0DbHRYgKP83pA0d,"['rage rap', 'rhode island rap']"
564,Sandro Bevilaqua,0KANyKdK0a649yRV26NWGz,[]
565,The Wake,39aYm70XPfUpkMIKSfeeig,"['c86', 'deathrock', 'scottish new wave', 'tape club', 'uk post-punk']"
566,Nick Hakim,1Goe2NezNnym45kco2xTk6,"['alternative r&b', 'hypnagogic pop', 'indie soul']"
567,Tow'rs,3LcpRDABINyBTa4V1s9Hql,"['acoustic pop', 'indie folk', 'indiecoustica', 'stomp and holler']"
568,Desert Sessions,62cvIQKyg3aHsHNgPxzGPT,"['palm desert scene', 'stoner rock']"
569,BashfortheWorld,2304Hcgi7OV6YL5Omhx6A4,[]
570,Turunesh,7jsrAZ7VOhvG48hjxVaIkv,['tanzanian pop']
571,LUCØ,7AZz7NIZYmsop1ipI6009w,[]
572,Zyair Price,767ee2dusb4P76a8GXPf6t,[]
573,CHAII,5QYfFIxVcsJtK600MxqtpF,['persian electronic']
574,Kiiara,4u5smJBskI6Adzv08PuiUP,"['alt z', 'electropop']"
575,Uncle Lucius,49zZ2lRNpfwWfUnASUxCYW,"['classic texas country', 'modern southern rock', 'roots rock']"
576,Yoki,2KSbfWcuuca3HqCgxzNR5c,"['pinoy hip hop', 'tagalog rap']"
577,Superpoze,1iQhd9xO2v82j0dBbt4tHz,"['french indie pop', 'french indietronica', 'new french touch']"
578,Tiffany Gouché,2IEnjZsVDEPKUTxNinyqba,['neo r&b']
579,Mike Williams,3IpvVrP3VLhruTmnququq7,"['big room', 'dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']"
580,Bodhi,1C545778m57qWQwISWGAHD,[]
581,Azotix,5ZdqCYEicA2uEyan7znlKI,[]
582,Film School,3Q5JOuj2Zs59ujPp1njIWS,"['american shoegaze', 'dreamgaze', 'nu gaze', 'shoegaze']"
583,Skylike,7d3vMJRZUY5JtX9UElKBBN,[]
584,Blondie,4tpUmLEVLCGFr93o8hFFIB,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']"
585,Judy Santos,1seU2dut8PjGSZbgrPl7by,['bachata']
586,Supercute,2FLrD56ldI0jSANf1Ah6sY,['tape club']
587,Dan Stone,5AqacAhvN8JCsr00Qk9tb7,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']"
588,The Perishers,511NdtFxUgN1HgraPcUotf,"['oth indie', 'swedish indie rock']"
589,Wakey!Wakey!,6nwykPKe0s5K030p5lliIY,['oth indie']
590,Tom Demac,3758ZYkL9uiug7nHTQNWcP,['minimal tech house']
591,Damjonboi,6oE62Fa2YT9CoXuHDGUqYJ,['detroit trap']
592,Johnny JC,5nF9GQtmjsyBvG15vny11a,[]
593,Arcane-Gel,3szTwVrIPUcBtsvCm77pTJ,[]
594,Justnormal,2YCz7aHoRoAZ435UDLOKOs,[]
595,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,"['melodic rap', 'rap']"
596,G$ Lil Ronnie,72YdXbIOH5Iy0fGq6fIOLO,"['dfw rap', 'houston rap', 'memphis hip hop']"
597,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,"['colombian pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
598,MRAK,4JLXtk9bdFy9xkslFY91dY,[]
599,The Dixie Hummingbirds,5hFfL5hDD0Pb4wMIzZCd1R,"['gospel singers', 'vocal harmony group']"
600,Qua.litti,6hfegwZMB7369Mx8e4dF4f,[]
601,Pastora,6C48amsYRU2cPKaylSsYTl,['spanish pop']
